ACARA ID,School Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent School ID,AGE ID,Latitude,Longitude,StateProvinceID
41248,Balgowlah Heights Public School,Balgowlah,NSW,2093,Primary,Gov,Open,Major Cities,41248,47693,-33.8057,151.258,3736
41269,Balgowlah North Public School,North Balgowlah,NSW,2093,Primary,Gov,Open,Major Cities,41269,47694,-33.7833,151.246,3984
42721,Balgownie Public School,Balgownie,NSW,2519,Primary,Gov,Open,Major Cities,42721,50002,-34.387,150.872,1106
42941,Ballimore Public School,Ballimore,NSW,2830,Primary,Gov,Open,Outer Regional,42941,51039,-32.1936,148.9,1111
42383,Ballina Coast High School,Ballina,NSW,2478,Secondary,Gov,Open,Inner Regional,42383,49764,-28.8666,153.565,8195
42139,Ballina Public School,Ballina,NSW,2478,Primary,Gov,Open,Inner Regional,42139,49765,-28.8697,153.564,1112
41130,Balmain Public School,Balmain,NSW,2041,Primary,Gov,Open,Major Cities,41130,47588,-33.8592,151.183,7404
42535,Balranald Central School,Balranald,NSW,2715,Combined,Gov,Open,Outer Regional,42535,46377,-34.6363,143.564,1115
42140,Bangalow Public School,Bangalow,NSW,2479,Primary,Gov,Open,Inner Regional,42140,49770,-28.6855,153.526,1118
41110,Bangor Public School,Bangor,NSW,2234,Primary,Gov,Open,Major Cities,41110,48669,-34.0195,151.029,4536
41769,Banks Public School,St Clair,NSW,2759,Primary,Gov,Open,Major Cities,41769,56160,-33.7937,150.773,4571
41462,Banksia Road Public School,Greenacre,NSW,2190,Primary,Gov,Open,Major Cities,41462,48555,-33.9069,151.05,4217
40992,Banksmeadow Public School,Botany,NSW,2019,Primary,Gov,Open,Major Cities,40992,46390,-33.9537,151.207,1121
41572,Bankstown Girls High School,Bankstown,NSW,2200,Secondary,Gov,Open,Major Cities,41572,46340,-33.9208,151.032,8254
40806,Bankstown Hospital School,Bankstown,NSW,2200,Special,Gov,Open,Major Cities,40806,67662,-33.9334,151.021,5548
41360,Bankstown North Public School,Bankstown,NSW,2200,Primary,Gov,Open,Major Cities,41360,48574,-33.9049,151.038,1124
41552,Bankstown Public School,Bankstown,NSW,2200,Primary,Gov,Open,Major Cities,41552,48575,-33.9211,151.034,7405
40638,Bankstown Senior College,Bankstown,NSW,2200,Secondary,Gov,Open,Major Cities,40638,55388,-33.9291,151.023,8381
40523,Bankstown South Infants School,Bankstown,NSW,2200,Primary,Gov,Open,Major Cities,40523,48576,-33.9312,151.038,5246
41457,Bankstown West Public School,Bankstown,NSW,2200,Primary,Gov,Open,Major Cities,41457,48578,-33.9158,151.02,4142
42387,Banora Point High School,Banora Point,NSW,2486,Secondary,Gov,Open,Major Cities,42387,56648,-28.2155,153.525,8282
42141,Banora Point Public School,Banora Point,NSW,2486,Primary,Gov,Open,Major Cities,42141,49515,-28.2224,153.544,1129
42942,Baradine Central School,Baradine,NSW,2396,Combined,Gov,Open,Remote,42942,46402,-30.9507,149.07,1130
41468,Bardia Public School,Bardia,NSW,2565,Primary,Gov,Open,Major Cities,41468,48550,-33.9753,150.858,4311
40525,Bardwell Park Infants School,Bardwell Park,NSW,2207,Primary,Gov,Open,Major Cities,40525,48591,-33.9335,151.125,5148
42536,Barellan Central School,Barellan,NSW,2665,Combined,Gov,Open,Outer Regional,42536,50521,-34.2878,146.572,1131
41361,Bargo Public School,Bargo,NSW,2574,Primary,Gov,Open,Inner Regional,41361,50234,-34.2929,150.583,1134
42710,Barham High School,Barham,NSW,2732,Secondary,Gov,Open,Outer Regional,42710,50671,-35.623,144.132,8461
42537,Barham Public School,Barham,NSW,2732,Primary,Gov,Open,Outer Regional,42537,50672,-35.6269,144.128,1135
43838,Barker College,Hornsby,NSW,2077,Secondary,Non-Gov,Open,Major Cities,43838,42245,-33.7092,151.099,11593_00
50417,Barker College Junior School,Waitara,NSW,2077,Primary,Non-Gov,Open,Major Cities,43838,,-33.7137,151.101,11593_01
42142,Barkers Vale Public School,Wadeville,NSW,2474,Primary,Gov,Open,Inner Regional,42142,49751,-28.549,153.149,1136
42538,Barmedman Public School,Barmedman,NSW,2668,Primary,Gov,Open,Outer Regional,42538,50527,-34.1483,147.385,1137
41777,Barnier Public School,Quakers Hill,NSW,2763,Primary,Gov,Open,Major Cities,41777,54672,-33.7205,150.902,4599
41858,Barnsley Public School,Barnsley,NSW,2278,Primary,Gov,Open,Major Cities,41858,49127,-32.9331,151.595,1138
42539,Barooga Public School,Barooga,NSW,3644,Primary,Gov,Open,Inner Regional,42539,50460,-35.913,145.696,1139
42415,Barraba Central School,Barraba,NSW,2347,Combined,Gov,Open,Outer Regional,42415,49371,-30.3824,150.599,1140
42887,Barrack Heights Public School,Barrack Heights,NSW,2528,Primary,Gov,Open,Major Cities,42887,50023,-34.5591,150.846,4501
52928,Barramurra Public School,Oran Park,NSW,2570,Primary,Gov,Open,Major Cities,52928,87048,-34.0131668,150.7519869,4671
41342,Barrenjoey High School,Avalon Beach,NSW,2107,Secondary,Gov,Open,Major Cities,41342,47719,-33.6312,151.334,8454
40697,Barrenjoey Montessori School,Avalon,NSW,2107,Primary,Non-Gov,Open,Major Cities,40697,57547,-33.6312,151.334,77748_00
42143,Barrington Public School,Barrington,NSW,2422,Primary,Gov,Open,Outer Regional,42143,49523,-31.9715,151.911,1143
42512,Barwon Learning Centre,Moree,NSW,2400,Special,Gov,Open,Outer Regional,42512,63773,-29.4821,149.842,5762
42144,Baryulgil Public School,Baryulgil,NSW,2460,Primary,Gov,Open,Outer Regional,42144,49683,-29.2235,152.606,1146
41567,Bass High School,Bass Hill,NSW,2197,Secondary,Gov,Open,Major Cities,41567,48570,-33.8979,150.989,8223
41362,Bass Hill Public School,Bass Hill,NSW,2197,Primary,Gov,Open,Major Cities,41362,48571,-33.9059,151.006,1148
42054,Bateau Bay Public School,Bateau Bay,NSW,2261,Primary,Gov,Open,Major Cities,42054,48725,-33.3918,151.476,4520
42935,Batemans Bay High School,Batehaven,NSW,2536,Secondary,Gov,Open,Inner Regional,42935,54942,-35.729,150.195,8581
42722,Batemans Bay Public School,Surfside,NSW,2536,Primary,Gov,Open,Inner Regional,42722,50056,-35.7001,150.188,1149
41126,Bates Drive School,Kareela,NSW,2232,Special,Gov,Open,Major Cities,41126,56161,-34.0222,151.085,5647
42943,Bathurst Public School,Bathurst,NSW,2795,Primary,Gov,Open,Inner Regional,42943,50975,-33.4209,149.571,1150
43067,Bathurst South Public School,Bathurst,NSW,2795,Primary,Gov,Open,Inner Regional,43067,50976,-33.4331,149.569,3847
43066,Bathurst West Public School,Bathurst,NSW,2795,Primary,Gov,Open,Inner Regional,43066,50977,-33.4118,149.559,3824
42540,Batlow Technology School,Batlow,NSW,2730,Combined,Gov,Open,Outer Regional,42540,46415,-35.523,148.147,1152
41828,Baulkham Hills High School,Baulkham Hills,NSW,2153,Secondary,Gov,Open,Major Cities,41828,47852,-33.7502,150.991,8464
41295,Baulkham Hills North Public School,Baulkham Hills,NSW,2153,Primary,Gov,Open,Major Cities,41295,47853,-33.7519,151,4377
52721,Bayanami Public School,Parramatta,NSW,2150,Primary,Gov,Open,Major Cities,52721,85786,-33.8096,151.002,4660
41268,Beacon Hill Public School,Beacon Hill,NSW,2100,Primary,Gov,Open,Major Cities,41268,47708,-33.7516,151.261,3971
41783,Beaumont Hills Public School,Beaumont Hills,NSW,2155,Primary,Gov,Open,Major Cities,41783,56691,-33.6978,150.946,4630
41266,Beaumont Road Public School,Killara,NSW,2071,Primary,Gov,Open,Major Cities,41266,47628,-33.7743,151.146,3956
41307,Beauty Point Public School,Mosman,NSW,2088,Primary,Gov,Open,Major Cities,41307,44412,-33.812,151.242,5212
42541,Beckom Public School,Beckom,NSW,2665,Primary,Gov,Closed,Outer Regional,42541,,-34.3272,146.963,1160
43210,Bede Polding College,South Windsor,NSW,2756,Secondary,Non-Gov,Open,Major Cities,43210,45541,-33.6315,150.796,05541_00
42944,Bedgerabong Public School,Bedgerabong,NSW,2871,Primary,Gov,Open,Outer Regional,42944,51098,-33.3614,147.679,1164
42145,Beechwood Public School,Wauchope,NSW,2446,Primary,Gov,Open,Inner Regional,42145,49643,-31.4355,152.681,1165
41198,Beecroft Public School,Beecroft,NSW,2119,Primary,Gov,Open,Major Cities,41198,47758,-33.7521,151.065,1166
42542,Beelbangera Public School,Beelbangera,NSW,2680,Primary,Gov,Open,Outer Regional,42542,50539,-34.2528,146.101,1167
42907,Bega High School,Bega,NSW,2550,Secondary,Gov,Open,Outer Regional,42907,50182,-36.6767,149.839,8165
42723,Bega Valley Public School,Bega,NSW,2550,Primary,Gov,Open,Outer Regional,42723,69739,-36.6705,149.839,1168
42039,Belair Public School,Adamstown,NSW,2289,Primary,Gov,Open,Major Cities,42039,49044,-32.9462,151.712,4370
52706,Bella Vista Public School,Bella Vista,NSW,2153,Primary,Gov,Open,Major Cities,52706,85772,-33.7265,150.954,4663
42853,Bellambi Public School,Bellambi,NSW,2518,Primary,Gov,Open,Major Cities,42853,49997,-34.3712,150.914,3979
42416,Bellata Public School,Bellata,NSW,2397,Primary,Gov,Open,Outer Regional,42416,49496,-29.9187,149.796,1175
41859,Bellbird Public School,Bellbird,NSW,2325,Primary,Gov,Open,Major Cities,41859,49208,-32.8594,151.317,1177
42146,Bellbrook Public School,Bellbrook,NSW,2440,Primary,Gov,Open,Outer Regional,42146,49608,-30.8191,152.509,1178
40993,Bellevue Hill Public School,Bellevue Hill,NSW,2023,Primary,Gov,Open,Major Cities,40993,45338,-33.887,151.26,1179
43726,Bellfield College,Rossmore,NSW,2557,Combined,Non-Gov,Open,Major Cities,43726,68145,-33.9417,150.765,77928_00
42385,Bellingen High School,Bellingen,NSW,2454,Secondary,Gov,Open,Inner Regional,42385,46362,-30.4551,152.908,8258
42148,Bellingen Public School,Bellingen,NSW,2454,Primary,Gov,Open,Inner Regional,42148,49676,-30.4535,152.892,1181
41860,Belltrees Public School,Belltrees,NSW,2337,Primary,Gov,Open,Outer Regional,41860,49335,-31.988753,151.129487,1182
44016,Belmont Christian College,Belmont North,NSW,2280,Combined,Non-Gov,Open,Major Cities,44016,43324,-33.0245,151.67,03324_00
42097,Belmont High School,Belmont,NSW,2280,Secondary,Gov,Open,Major Cities,42097,48739,-33.0262,151.662,8203
42002,Belmont North Public School,Belmont,NSW,2280,Primary,Gov,Open,Major Cities,42002,48740,-33.01987,151.671,3927
41861,Belmont Public School,Belmont,NSW,2280,Primary,Gov,Open,Major Cities,41861,57401,-33.0301,151.662,1183
41612,Belmore Boys High School,Belmore,NSW,2192,Secondary,Gov,Open,Major Cities,41612,46391,-33.9166,151.088,8804
41363,Belmore North Public School,Belmore,NSW,2192,Primary,Gov,Open,Major Cities,41363,48559,-33.9099,151.085,1185
41364,Belmore South Public School,Belmore,NSW,2192,Primary,Gov,Open,Major Cities,41364,48560,-33.9257,151.092,1186
41249,Belrose Public School,Belrose,NSW,2085,Primary,Gov,Open,Major Cities,41249,47679,-33.7272,151.217,3748
42724,Bemboka Public School,Bemboka,NSW,2550,Primary,Gov,Open,Outer Regional,42724,50185,-36.6313,149.571,1189
42418,Ben Lomond Public School,Ben Lomond,NSW,2365,Primary,Gov,Open,Outer Regional,42418,49414,-30.017,151.661,1196
42419,Ben Venue Public School,Armidale,NSW,2350,Primary,Gov,Open,Inner Regional,42419,49374,-30.5029,151.675,1198
42417,Bendemeer Public School,Bendemeer,NSW,2355,Primary,Gov,Open,Outer Regional,42417,49380,-30.887,151.151,1191
41717,Bennett Road Public School,Colyton,NSW,2760,Primary,Gov,Open,Major Cities,41717,50770,-33.7835,150.792,4285
41365,Berala Public School,Berala,NSW,2141,Primary,Gov,Open,Major Cities,41365,45498,-33.8697,151.028,1199
41862,Beresfield Public School,Beresfield,NSW,2322,Primary,Gov,Open,Major Cities,41862,49183,-32.8036,151.653,1201
41732,Beresford Road Public School,Greystanes,NSW,2145,Primary,Gov,Open,Major Cities,41732,47802,-33.8145,150.941,4405
42880,Berinba Public School,Yass,NSW,2582,Primary,Gov,Open,Inner Regional,42880,50276,-34.8431,148.915,4450
42725,Berkeley Public School,Berkeley,NSW,2506,Primary,Gov,Open,Major Cities,42725,49969,-34.4802,150.856,1202
41863,Berkeley Vale Public School,Berkeley Vale,NSW,2261,Primary,Gov,Open,Major Cities,41863,48706,-33.3505,151.436,1203
42864,Berkeley West Public School,Berkeley,NSW,2506,Primary,Gov,Open,Major Cities,42864,49975,-34.4755,150.841,4180
42726,Bermagui Public School,Bermagui,NSW,2546,Primary,Gov,Open,Outer Regional,42726,50178,-36.4208,150.064,1204
41199,Berowra Public School,Berowra,NSW,2081,Primary,Gov,Open,Major Cities,41199,47676,-33.6185,151.149,1205
42727,Berridale Public School,Berridale,NSW,2628,Primary,Gov,Open,Inner Regional,42727,50424,-36.3714,148.827,1206
42543,Berrigan Public School,Berrigan,NSW,2712,Primary,Gov,Open,Outer Regional,42543,50636,-35.6597,145.816,1207
42728,Berrima Public School,Berrima,NSW,2577,Primary,Gov,Open,Inner Regional,42728,50244,-34.4859,150.341,1209
42729,Berry Public School,Berry,NSW,2535,Primary,Gov,Open,Inner Regional,42729,50052,-34.7783,150.69,1211
41707,Bert Oldfield Public School,Seven Hills,NSW,2147,Primary,Gov,Open,Major Cities,41707,47821,-33.7775,150.925,4192
43204,Bethany Catholic Primary School,Glenmore Park,NSW,2745,Primary,Non-Gov,Open,Major Cities,43204,53988,-33.787,150.671,11834_00
43475,Bethany College,Hurstville,NSW,2220,Secondary,Non-Gov,Open,Major Cities,43475,53990,-33.9618,151.113,13990_00
43962,Bethel Christian School,Mount Druitt,NSW,2770,Combined,Non-Gov,Open,Major Cities,43962,42355,-33.7751,150.811,11638_00
43495,Bethlehem College,Ashfield,NSW,2131,Secondary,Non-Gov,Closed,Major Cities,43495,,-33.8856,151.125,10979_00
41534,Beverley Park School,Campbelltown,NSW,2560,Special,Gov,Open,Major Cities,41534,56163,-34.0622,150.824,5508
41573,Beverly Hills Girls High School,Beverly Hills,NSW,2209,Secondary,Gov,Open,Major Cities,41573,56164,-33.9477,151.078,8255
41438,Beverly Hills North Public School,Beverly Hills,NSW,2209,Primary,Gov,Open,Major Cities,41438,48600,-33.9406,151.075,3944
40994,Beverly Hills Public School,Beverly Hills,NSW,2209,Primary,Gov,Open,Major Cities,40994,48601,-33.9534,151.085,1215
42149,Bexhill Public School,Bexhill,NSW,2480,Primary,Gov,Open,Inner Regional,42149,49778,-28.766,153.346,1217
41029,Bexley North Public School,Bexley,NSW,2207,Primary,Gov,Open,Major Cities,41029,48592,-33.9408,151.12,2308
41131,Bexley Public School,Bexley,NSW,2207,Primary,Gov,Open,Major Cities,41131,48593,-33.9477,151.129,7406
43808,Bhaktivedanta Swami Gurukula School,Eungella,NSW,2484,Combined,Non-Gov,Open,Inner Regional,43808,43301,-28.358,153.323,03301_00
43736,Biala Special School,Ballina,NSW,2478,Special,Non-Gov,Open,Inner Regional,43736,43006,-28.8615,153.562,77024_00
42028,Biddabah Public School,Warners Bay,NSW,2282,Primary,Gov,Open,Major Cities,42028,45542,-32.9661,151.642,4206
41752,Bidwill Public School,Bidwill,NSW,2770,Primary,Gov,Open,Major Cities,41752,50792,-33.7335,150.826,4480
42731,Bigga Public School,Bigga,NSW,2583,Primary,Gov,Open,Outer Regional,42731,50416,-34.0847,149.145,1223
42150,Bilambil Public School,Bilambil,NSW,2486,Primary,Gov,Open,Major Cities,42150,49923,-28.2237,153.468,1224
41292,Bilgola Plateau Public School,Bilgola Plateau,NSW,2107,Primary,Gov,Open,Major Cities,41292,47726,-33.644,151.313,4359
42713,Billabong High School,Culcairn,NSW,2660,Secondary,Gov,Open,Inner Regional,42713,50513,-35.6609,147.044,8503
41616,Bilpin Public School,Bilpin,NSW,2758,Primary,Gov,Open,Inner Regional,41616,50761,-33.4973,150.517,1228
42545,Binalong Public School,Binalong,NSW,2584,Primary,Gov,Open,Inner Regional,42545,50282,-34.6701,148.626,1230
42732,Binda Public School,Binda,NSW,2583,Primary,Gov,Open,Outer Regional,42732,50417,-34.3315,149.368,1231
42420,Bingara Central School,Bingara,NSW,2404,Combined,Gov,Open,Outer Regional,42420,49506,-29.8667,150.567,1234
42945,Binnaway Central School,Binnaway,NSW,2395,Combined,Gov,Open,Outer Regional,42945,56165,-31.5528,149.375,1237
42546,Binya Public School,Binya,NSW,2665,Primary,Gov,Open,Outer Regional,42546,50523,-34.2287,146.353,1238
42008,Biraban Public School,Toronto,NSW,2283,Primary,Gov,Open,Major Cities,42008,48965,-33.0084,151.576,3988
40995,Birchgrove Public School,Balmain,NSW,2041,Primary,Gov,Open,Major Cities,40995,45798,-33.853,151.177,1240
41564,Birrong Boys High School,Birrong,NSW,2143,Secondary,Gov,Open,Major Cities,41564,47795,-33.894,151.025,8213
41614,Birrong Girls High School,Birrong,NSW,2143,Secondary,Gov,Open,Major Cities,41614,47796,-33.8895,151.026,8854
41449,Birrong Public School,Birrong,NSW,2143,Primary,Gov,Open,Major Cities,41449,47797,-33.8956,151.02,4057
43963,Bishop Druitt College,Coffs Harbour,NSW,2450,Combined,Non-Gov,Open,Inner Regional,43963,53426,-30.3085,153.085,77026_00
44011,Bishop Tyrrell Anglican College,Fletcher,NSW,2287,Combined,Non-Gov,Open,Major Cities,44011,56520,-32.8734,151.646,77714_00
41864,Black Hill Public School,Black Hill,NSW,2322,Primary,Gov,Open,Major Cities,41864,49186,-32.8385,151.617,1247
42421,Black Mountain Public School,Black Mountain,NSW,2365,Primary,Gov,Open,Inner Regional,42421,49415,-30.3085,151.658,1249
43074,Black Springs Public School,Black Springs,NSW,2787,Primary,Gov,Open,Inner Regional,43074,50883,-33.8457,149.742,4190
42006,Blackalls Park Public School,Blackalls Park,NSW,2283,Primary,Gov,Open,Major Cities,42006,48966,-32.9984,151.578,3966
41746,Blackett Public School,Blackett,NSW,2770,Primary,Gov,Open,Major Cities,41746,50794,-33.7396,150.816,4453
41617,Blackheath Public School,Blackheath,NSW,2785,Primary,Gov,Open,Inner Regional,41617,50873,-33.6393,150.286,1246
42026,Blacksmiths Public School,Blacksmiths,NSW,2281,Primary,Gov,Open,Major Cities,42026,48956,-33.0722,151.654,4197
41812,Blacktown Boys High School,Blacktown,NSW,2148,Secondary,Gov,Open,Major Cities,41812,47827,-33.7621,150.913,8244
41808,Blacktown Girls High School,Blacktown,NSW,2148,Secondary,Gov,Open,Major Cities,41808,47828,-33.762,150.911,8224
41694,Blacktown North Public School,Blacktown,NSW,2148,Primary,Gov,Open,Major Cities,41694,47829,-33.7588,150.913,4061
41708,Blacktown South Public School,Blacktown,NSW,2148,Primary,Gov,Open,Major Cities,41708,47830,-33.7802,150.905,4193
41698,Blacktown West Public School,Blacktown,NSW,2148,Primary,Gov,Open,Major Cities,41698,47832,-33.7704,150.893,4116
40644,Blacktown Youth College Incorporated,Hebersham,NSW,2770,Special,Non-Gov,Open,Major Cities,40644,55988,-33.7375,150.826,77821_00
40965,Blacktown Youth College - Lawson Campus,Lawson,NSW,2783,Special,Non-Gov,Open,Major Cities,40644,88681,-33.719,150.4327291,77821_03
42422,Blackville Public School,Blackville,NSW,2343,Primary,Gov,Open,Outer Regional,42422,49362,-31.6404,150.237,1252
41766,Blackwell Public School,St Clair,NSW,2759,Primary,Gov,Open,Major Cities,41766,56176,-33.8063,150.783,4559
41503,Blairmount Public School,Blairmount,NSW,2559,Primary,Gov,Open,Major Cities,41503,56166,-34.048,150.802,4535
42152,Blakebrook Public School,Blakebrook,NSW,2480,Primary,Gov,Open,Inner Regional,42152,49780,-28.7634,153.23,1254
41158,Blakehurst High School,Blakehurst,NSW,2221,Secondary,Gov,Open,Major Cities,41158,44403,-33.9804,151.113,8236
40996,Blakehurst Public School,Blakehurst,NSW,2221,Primary,Gov,Open,Major Cities,40996,56167,-33.983,151.116,1255
41865,Blandford Public School,Blandford,NSW,2338,Primary,Gov,Open,Outer Regional,41865,49340,-31.7786,150.893,1256
41366,Blaxcell Street Public School,Granville,NSW,2142,Primary,Gov,Open,Major Cities,41366,47791,-33.858,151.006,1257
41720,Blaxland East Public School,Blaxland East,NSW,2774,Primary,Gov,Open,Major Cities,41720,50836,-33.7469,150.624,4313
